ID da Compra,ID do Cliente,ID do Produto,Data da Compra,Valor da Compra
3786,Cliente-262,Produto-3,2023-1-18,173.67
3787,Cliente-212,Produto-6,2023-10-15,424.36
3788,Cliente-77,Produto-26,2023-5-2,137.6
3789,Cliente-423,Produto-66,2023-7-22,387.44
3790,Cliente-194,Produto-24,2023-8-19,191.83
3791,Cliente-245,Produto-90,2023-1-23,374.18
3792,Cliente-217,Produto-32,2023-2-24,333.46
3793,Cliente-69,Produto-98,2023-11-26,18.66
3794,Cliente-272,Produto-84,2023-4-25,222.79
3795,Cliente-384,Produto-33,2023-5-10,232.15
3796,Cliente-460,Produto-68,2023-4-12,51.42
3797,Cliente-460,Produto-10,2023-8-9,369.31
3798,Cliente-8,Produto-84,2023-8-14,445.25
3799,Cliente-404,Produto-56,2023-8-12,335.19
3800,Cliente-309,Produto-83,2023-4-23,50.95
3801,Cliente-159,Produto-25,2023-4-8,393.16
3802,Cliente-177,Produto-1,2023-6-27,124.93
3803,Cliente-403,Produto-96,2023-5-16,89.8
3804,Cliente-369,Produto-15,2023-12-17,34.47
3805,Cliente-110,Produto-67,2023-6-10,308.79
3806,Cliente-24,Produto-29,2023-11-22,496.33
3807,Cliente-486,Produto-78,2023-5-21,314.34
3808,Cliente-251,Produto-65,2023-7-4,46.11
3809,Cliente-376,Produto-88,2023-7-13,393.03
3810,Cliente-417,Produto-78,2023-5-22,21.64
3811,Cliente-123,Produto-94,2023-7-19,230.39
3812,Cliente-32,Produto-42,2023-10-13,296.14
3813,Cliente-106,Produto-74,2023-9-18,24.26
3814,Cliente-429,Produto-70,2023-3-3,454.47
3815,Cliente-170,Produto-53,2023-11-11,437.71
3816,Cliente-318,Produto-65,2023-10-3,180.15
3817,Cliente-130,Produto-94,2023-2-5,342.18
3818,Cliente-201,Produto-62,2023-10-19,440.06
3819,Cliente-2,Produto-43,2023-11-12,495.36
3820,Cliente-86,Produto-36,2023-12-5,488.77
3821,Cliente-156,Produto-81,2023-7-28,409.12
3822,Cliente-106,Produto-88,2023-4-5,243.31
3823,Cliente-31,Produto-53,2023-1-6,151.2
3824,Cliente-236,Produto-14,2023-8-13,10.23
3825,Cliente-277,Produto-36,2023-8-24,203.57
3826,Cliente-452,Produto-16,2023-2-9,250.84
3827,Cliente-237,Produto-65,2023-8-14,436.88
3828,Cliente-405,Produto-99,2023-3-2,180.83
3829,Cliente-496,Produto-5,2023-11-22,151.75
3830,Cliente-88,Produto-65,2023-3-6,402.95
3831,Cliente-376,Produto-14,2023-6-5,461.47
3832,Cliente-219,Produto-47,2023-11-24,94.19
3833,Cliente-290,Produto-73,2023-7-20,272.26
3834,Cliente-191,Produto-70,2023-1-2,304.14
3835,Cliente-6,Produto-15,2023-7-28,443.62
3836,Cliente-387,Produto-21,2023-4-4,354.1
3837,Cliente-145,Produto-7,2023-11-21,323.13
3838,Cliente-302,Produto-59,2023-3-19,202.9
3839,Cliente-204,Produto-97,2023-12-6,47.62
3840,Cliente-317,Produto-92,2023-6-4,57.1
3841,Cliente-286,Produto-55,2023-3-27,296.73
3842,Cliente-166,Produto-32,2023-12-9,363.86
3843,Cliente-389,Produto-5,2023-2-11,237.74
3844,Cliente-29,Produto-1,2023-9-14,318.34
3845,Cliente-478,Produto-98,2023-10-28,400.29
3846,Cliente-453,Produto-85,2023-5-22,222.74
3847,Cliente-64,Produto-99,2023-7-2,142.0
3848,Cliente-319,Produto-52,2023-10-11,325.12
3849,Cliente-189,Produto-98,2023-9-8,197.46
3850,Cliente-484,Produto-99,2023-2-16,411.34
3851,Cliente-479,Produto-86,2023-12-9,226.24
3852,Cliente-156,Produto-97,2023-9-13,110.85
3853,Cliente-301,Produto-64,2023-3-14,330.17
3854,Cliente-188,Produto-67,2023-5-26,78.41
3855,Cliente-87,Produto-17,2023-12-13,182.26
3856,Cliente-46,Produto-25,2023-2-15,346.58
3857,Cliente-27,Produto-5,2023-8-23,199.86
3858,Cliente-112,Produto-28,2023-4-8,41.69
3859,Cliente-142,Produto-21,2023-6-20,264.9
3860,Cliente-177,Produto-9,2023-12-27,261.02
3861,Cliente-409,Produto-76,2023-12-27,279.47
3862,Cliente-208,Produto-2,2023-3-20,59.14
3863,Cliente-465,Produto-96,2023-5-21,328.96
3864,Cliente-215,Produto-57,2023-2-5,172.52
3865,Cliente-497,Produto-73,2023-5-26,395.67
3866,Cliente-206,Produto-97,2023-11-11,156.62
3867,Cliente-285,Produto-85,2023-7-8,28.8
3868,Cliente-416,Produto-54,2023-6-5,87.71
3869,Cliente-141,Produto-3,2023-2-5,139.69
3870,Cliente-245,Produto-7,2023-3-2,99.58
3871,Cliente-365,Produto-79,2023-1-16,481.41
3872,Cliente-252,Produto-16,2023-8-7,150.93
3873,Cliente-248,Produto-91,2023-7-27,423.18
3874,Cliente-311,Produto-11,2023-1-6,306.01
3875,Cliente-293,Produto-51,2023-1-9,202.93
3876,Cliente-398,Produto-83,2023-9-14,100.88
3877,Cliente-440,Produto-2,2023-6-21,312.78
3878,Cliente-200,Produto-49,2023-6-22,436.19
3879,Cliente-360,Produto-84,2023-11-17,323.01
3880,Cliente-495,Produto-92,2023-3-23,111.76
3881,Cliente-293,Produto-44,2023-9-17,86.21
3882,Cliente-489,Produto-31,2023-11-1,240.94
3883,Cliente-500,Produto-91,2023-10-23,92.36
3884,Cliente-94,Produto-12,2023-9-28,299.95
3885,Cliente-195,Produto-40,2023-4-23,148.7
3886,Cliente-425,Produto-33,2023-5-13,114.78
3887,Cliente-319,Produto-73,2023-11-20,280.07
3888,Cliente-489,Produto-27,2023-1-10,120.71
3889,Cliente-82,Produto-34,2023-3-5,189.61
3890,Cliente-295,Produto-43,2023-9-14,494.84
3891,Cliente-103,Produto-85,2023-4-28,201.6
3892,Cliente-78,Produto-28,2023-2-10,331.7
3893,Cliente-51,Produto-57,2023-12-14,265.54
3894,Cliente-52,Produto-100,2023-8-24,417.17
3895,Cliente-422,Produto-20,2023-8-22,307.49
3896,Cliente-454,Produto-9,2023-5-21,403.31
3897,Cliente-194,Produto-48,2023-2-11,430.53
3898,Cliente-284,Produto-70,2023-1-17,497.3
3899,Cliente-55,Produto-43,2023-3-6,401.45
3900,Cliente-121,Produto-1,2023-7-8,341.86
3901,Cliente-212,Produto-65,2023-1-1,483.53
3902,Cliente-33,Produto-83,2023-1-23,341.33
3903,Cliente-239,Produto-54,2023-7-6,15.11
3904,Cliente-359,Produto-63,2023-10-18,286.74
3905,Cliente-419,Produto-82,2023-4-15,103.4
3906,Cliente-95,Produto-10,2023-8-3,107.21
3907,Cliente-22,Produto-86,2023-3-3,202.34
3908,Cliente-289,Produto-98,2023-12-23,411.12
3909,Cliente-317,Produto-51,2023-8-16,154.06
3910,Cliente-365,Produto-18,2023-1-17,331.57
3911,Cliente-213,Produto-40,2023-12-24,437.28
3912,Cliente-492,Produto-47,2023-11-9,427.32
3913,Cliente-232,Produto-84,2023-1-2,143.29
3914,Cliente-63,Produto-79,2023-10-15,387.62
3915,Cliente-322,Produto-46,2023-2-17,268.61
3916,Cliente-286,Produto-26,2023-2-17,42.92
3917,Cliente-332,Produto-22,2023-3-10,253.73
3918,Cliente-339,Produto-8,2023-3-16,497.64
3919,Cliente-107,Produto-13,2023-6-28,361.12
3920,Cliente-301,Produto-39,2023-12-19,430.55
3921,Cliente-132,Produto-56,2023-2-27,409.76
3922,Cliente-280,Produto-42,2023-2-18,65.97
3923,Cliente-96,Produto-36,2023-8-20,16.77
3924,Cliente-83,Produto-91,2023-10-12,248.61
3925,Cliente-428,Produto-29,2023-2-21,101.57
3926,Cliente-276,Produto-67,2023-8-1,120.04
3927,Cliente-323,Produto-21,2023-7-26,416.94
3928,Cliente-176,Produto-1,2023-12-23,228.41
3929,Cliente-465,Produto-18,2023-5-2,462.87
3930,Cliente-230,Produto-1,2023-7-10,151.67
3931,Cliente-275,Produto-87,2023-7-10,263.52
3932,Cliente-238,Produto-23,2023-12-16,110.85
3933,Cliente-484,Produto-10,2023-3-22,425.28
3934,Cliente-416,Produto-30,2023-4-10,27.56
3935,Cliente-457,Produto-93,2023-2-23,255.93
3936,Cliente-425,Produto-85,2023-5-27,63.62
3937,Cliente-311,Produto-82,2023-5-14,449.57
3938,Cliente-433,Produto-82,2023-11-12,337.75
3939,Cliente-183,Produto-40,2023-1-12,215.46
3940,Cliente-23,Produto-89,2023-12-7,423.4
3941,Cliente-292,Produto-87,2023-5-20,403.8
3942,Cliente-152,Produto-19,2023-9-24,323.48
3943,Cliente-322,Produto-37,2023-8-15,454.18
3944,Cliente-490,Produto-61,2023-1-28,476.99
3945,Cliente-80,Produto-62,2023-11-17,118.08
3946,Cliente-323,Produto-89,2023-12-27,218.08
3947,Cliente-39,Produto-14,2023-5-19,254.25
3948,Cliente-69,Produto-36,2023-10-3,273.18
3949,Cliente-288,Produto-39,2023-11-25,91.23
3950,Cliente-413,Produto-28,2023-1-13,347.18
3951,Cliente-285,Produto-84,2023-4-27,259.56
3952,Cliente-340,Produto-13,2023-2-7,99.71
3953,Cliente-126,Produto-70,2023-10-7,277.04
3954,Cliente-155,Produto-65,2023-12-22,196.25
3955,Cliente-483,Produto-22,2023-12-9,210.51
3956,Cliente-451,Produto-18,2023-8-16,134.18
3957,Cliente-192,Produto-2,2023-2-5,147.5
3958,Cliente-189,Produto-76,2023-7-27,173.28
3959,Cliente-391,Produto-30,2023-7-4,420.9
3960,Cliente-108,Produto-39,2023-3-5,416.99
3961,Cliente-334,Produto-62,2023-5-15,106.61
3962,Cliente-170,Produto-48,2023-2-28,118.31
3963,Cliente-383,Produto-43,2023-5-6,156.54
3964,Cliente-491,Produto-52,2023-11-16,309.83
3965,Cliente-421,Produto-76,2023-9-26,360.43
3966,Cliente-200,Produto-55,2023-3-25,147.74
3967,Cliente-434,Produto-62,2023-1-21,442.35
3968,Cliente-36,Produto-41,2023-7-16,194.29
3969,Cliente-437,Produto-46,2023-9-22,467.1
3970,Cliente-80,Produto-5,2023-10-2,312.17
3971,Cliente-41,Produto-92,2023-12-26,11.58
3972,Cliente-184,Produto-27,2023-7-3,30.27
3973,Cliente-196,Produto-91,2023-12-14,288.52
3974,Cliente-23,Produto-84,2023-6-9,191.87
3975,Cliente-294,Produto-26,2023-5-18,463.6
3976,Cliente-406,Produto-4,2023-9-23,154.95
3977,Cliente-493,Produto-86,2023-9-18,259.75
3978,Cliente-5,Produto-44,2023-2-22,404.14
3979,Cliente-436,Produto-62,2023-4-21,52.91
3980,Cliente-72,Produto-65,2023-1-11,79.45
3981,Cliente-219,Produto-41,2023-7-16,474.13
3982,Cliente-86,Produto-92,2023-12-12,261.27
3983,Cliente-427,Produto-6,2023-12-15,466.65
3984,Cliente-201,Produto-32,2023-8-26,353.98
3985,Cliente-10,Produto-88,2023-12-17,57.69
3986,Cliente-34,Produto-97,2023-5-20,87.08
3987,Cliente-211,Produto-44,2023-6-3,153.86
3988,Cliente-478,Produto-7,2023-4-24,456.12
3989,Cliente-52,Produto-2,2023-11-2,59.4
3990,Cliente-438,Produto-21,2023-3-13,414.38
3991,Cliente-254,Produto-20,2023-2-18,492.34
3992,Cliente-434,Produto-54,2023-8-9,190.96
3993,Cliente-300,Produto-82,2023-10-22,433.52
3994,Cliente-69,Produto-3,2023-10-10,461.25
3995,Cliente-270,Produto-43,2023-4-21,464.14
3996,Cliente-468,Produto-96,2023-12-16,398.86
3997,Cliente-172,Produto-42,2023-4-17,459.63
3998,Cliente-407,Produto-38,2023-11-17,254.2
3999,Cliente-126,Produto-62,2023-5-12,152.6
4000,Cliente-351,Produto-17,2023-6-16,174.19
4001,Cliente-23,Produto-8,2023-5-17,446.66
4002,Cliente-240,Produto-52,2023-8-24,206.28
4003,Cliente-58,Produto-70,2023-10-21,72.84
4004,Cliente-210,Produto-15,2023-6-10,497.6
4005,Cliente-127,Produto-60,2023-2-14,307.72
4006,Cliente-328,Produto-68,2023-11-13,252.12
4007,Cliente-325,Produto-91,2023-10-13,429.55
4008,Cliente-2,Produto-56,2023-10-22,451.77
4009,Cliente-272,Produto-4,2023-4-16,332.49
4010,Cliente-173,Produto-71,2023-12-28,428.35
4011,Cliente-281,Produto-9,2023-12-2,50.68
4012,Cliente-302,Produto-78,2023-8-23,388.43
4013,Cliente-288,Produto-13,2023-12-6,168.34
4014,Cliente-49,Produto-23,2023-12-12,440.31
4015,Cliente-387,Produto-12,2023-10-16,225.1
4016,Cliente-80,Produto-51,2023-12-7,61.41
4017,Cliente-483,Produto-82,2023-12-19,109.13
4018,Cliente-219,Produto-31,2023-5-9,485.25
4019,Cliente-258,Produto-81,2023-3-8,417.24
4020,Cliente-62,Produto-42,2023-8-10,286.75
4021,Cliente-369,Produto-50,2023-9-4,320.98
4022,Cliente-145,Produto-46,2023-12-6,231.78
4023,Cliente-243,Produto-31,2023-2-12,118.15
4024,Cliente-43,Produto-44,2023-9-22,21.71
4025,Cliente-247,Produto-86,2023-9-19,436.57
4026,Cliente-179,Produto-77,2023-2-24,331.26
4027,Cliente-316,Produto-77,2023-11-14,95.38
4028,Cliente-388,Produto-18,2023-12-6,87.63
4029,Cliente-226,Produto-82,2023-3-28,329.99
4030,Cliente-446,Produto-17,2023-10-12,270.97
4031,Cliente-101,Produto-11,2023-4-20,455.13
4032,Cliente-462,Produto-40,2023-5-9,95.38
4033,Cliente-283,Produto-87,2023-1-12,97.91
4034,Cliente-37,Produto-88,2023-10-27,468.21
4035,Cliente-446,Produto-73,2023-7-24,68.2
4036,Cliente-434,Produto-9,2023-8-8,118.12
4037,Cliente-75,Produto-36,2023-9-22,24.37
4038,Cliente-230,Produto-5,2023-9-4,168.52
4039,Cliente-433,Produto-94,2023-6-20,261.64
4040,Cliente-383,Produto-46,2023-11-14,136.63
4041,Cliente-282,Produto-82,2023-12-4,307.67
4042,Cliente-336,Produto-97,2023-12-1,96.87
4043,Cliente-143,Produto-34,2023-10-15,488.79
4044,Cliente-377,Produto-73,2023-7-10,273.01
4045,Cliente-35,Produto-6,2023-12-2,400.78
4046,Cliente-30,Produto-4,2023-4-26,360.51
4047,Cliente-277,Produto-19,2023-10-9,93.12
4048,Cliente-201,Produto-73,2023-2-15,188.71
4049,Cliente-178,Produto-76,2023-1-19,351.09
4050,Cliente-195,Produto-24,2023-2-4,371.49
4051,Cliente-313,Produto-97,2023-11-28,158.97
4052,Cliente-152,Produto-75,2023-8-14,152.63
4053,Cliente-329,Produto-31,2023-8-10,443.29
4054,Cliente-492,Produto-6,2023-11-9,303.65
4055,Cliente-58,Produto-93,2023-7-27,73.66
4056,Cliente-24,Produto-20,2023-9-8,393.78
4057,Cliente-34,Produto-98,2023-10-18,278.49
4058,Cliente-296,Produto-80,2023-1-3,155.33
4059,Cliente-97,Produto-55,2023-8-28,336.07
4060,Cliente-419,Produto-75,2023-5-22,307.17
4061,Cliente-7,Produto-68,2023-4-3,469.03
4062,Cliente-261,Produto-3,2023-8-28,192.07
4063,Cliente-335,Produto-28,2023-5-2,304.77
4064,Cliente-242,Produto-1,2023-4-23,168.39
4065,Cliente-212,Produto-39,2023-11-1,456.06
4066,Cliente-31,Produto-82,2023-3-8,407.51
4067,Cliente-99,Produto-15,2023-5-24,201.95
4068,Cliente-414,Produto-43,2023-10-20,215.18
4069,Cliente-217,Produto-57,2023-11-19,201.13
4070,Cliente-252,Produto-13,2023-11-10,386.56
4071,Cliente-90,Produto-48,2023-4-14,405.69
4072,Cliente-62,Produto-98,2023-6-20,71.34
4073,Cliente-107,Produto-11,2023-9-24,223.35
4074,Cliente-323,Produto-77,2023-4-27,11.47
4075,Cliente-343,Produto-11,2023-11-3,154.51
4076,Cliente-7,Produto-33,2023-9-2,168.94
4077,Cliente-323,Produto-56,2023-8-12,314.13
4078,Cliente-312,Produto-32,2023-3-27,427.07
4079,Cliente-288,Produto-28,2023-9-22,371.15
4080,Cliente-332,Produto-24,2023-10-21,50.11
4081,Cliente-403,Produto-47,2023-6-16,478.66
4082,Cliente-42,Produto-1,2023-4-10,292.68
4083,Cliente-195,Produto-24,2023-11-18,167.1
4084,Cliente-177,Produto-1,2023-4-21,323.37
4085,Cliente-28,Produto-32,2023-11-22,55.93
4086,Cliente-87,Produto-96,2023-3-4,307.93
4087,Cliente-399,Produto-7,2023-10-1,350.14
4088,Cliente-398,Produto-10,2023-12-28,328.87
4089,Cliente-333,Produto-42,2023-4-13,229.46
4090,Cliente-427,Produto-23,2023-12-21,183.39
4091,Cliente-368,Produto-80,2023-6-13,400.07
4092,Cliente-431,Produto-79,2023-3-12,353.53
4093,Cliente-5,Produto-71,2023-7-15,282.52
4094,Cliente-422,Produto-15,2023-4-8,350.79
4095,Cliente-314,Produto-73,2023-3-13,440.72
4096,Cliente-33,Produto-54,2023-7-25,356.21
4097,Cliente-11,Produto-75,2023-6-27,444.9
4098,Cliente-475,Produto-82,2023-8-20,347.7
4099,Cliente-492,Produto-89,2023-4-27,312.01
4100,Cliente-372,Produto-23,2023-11-2,266.91
4101,Cliente-21,Produto-25,2023-12-27,417.88
4102,Cliente-406,Produto-62,2023-12-28,395.55
4103,Cliente-23,Produto-41,2023-9-16,118.28
4104,Cliente-158,Produto-34,2023-1-21,423.3
4105,Cliente-172,Produto-41,2023-11-7,168.89
4106,Cliente-315,Produto-59,2023-4-20,248.71
4107,Cliente-372,Produto-54,2023-9-15,178.26
4108,Cliente-332,Produto-41,2023-3-19,438.22
4109,Cliente-59,Produto-99,2023-1-16,37.63
4110,Cliente-126,Produto-75,2023-10-23,275.9
4111,Cliente-61,Produto-35,2023-2-15,273.43
4112,Cliente-150,Produto-34,2023-11-23,235.53
4113,Cliente-481,Produto-28,2023-9-3,337.96
4114,Cliente-394,Produto-2,2023-12-13,282.18
4115,Cliente-354,Produto-99,2023-1-26,149.48
4116,Cliente-61,Produto-55,2023-9-17,338.75
4117,Cliente-414,Produto-95,2023-7-17,443.67
4118,Cliente-382,Produto-37,2023-7-17,441.29
4119,Cliente-390,Produto-68,2023-6-4,326.11
4120,Cliente-127,Produto-85,2023-11-20,363.43
4121,Cliente-388,Produto-85,2023-3-8,192.95
4122,Cliente-308,Produto-92,2023-1-24,497.5
4123,Cliente-315,Produto-22,2023-6-23,444.85
4124,Cliente-271,Produto-76,2023-4-26,18.72
4125,Cliente-383,Produto-92,2023-2-18,184.97
4126,Cliente-63,Produto-26,2023-2-21,417.29
4127,Cliente-157,Produto-47,2023-4-28,286.09
4128,Cliente-45,Produto-83,2023-6-19,66.31
4129,Cliente-455,Produto-64,2023-4-23,120.89
4130,Cliente-225,Produto-89,2023-9-27,83.84
4131,Cliente-428,Produto-7,2023-4-24,431.36
4132,Cliente-299,Produto-75,2023-8-9,112.76
4133,Cliente-331,Produto-44,2023-10-6,186.35
4134,Cliente-149,Produto-47,2023-10-27,349.51
4135,Cliente-382,Produto-88,2023-12-27,53.56
4136,Cliente-163,Produto-79,2023-8-14,61.43
4137,Cliente-353,Produto-58,2023-12-21,248.19
4138,Cliente-5,Produto-29,2023-12-1,453.54
4139,Cliente-154,Produto-45,2023-8-24,337.02
4140,Cliente-121,Produto-16,2023-10-27,478.03
4141,Cliente-328,Produto-27,2023-7-6,345.34
4142,Cliente-17,Produto-50,2023-6-3,408.36
4143,Cliente-63,Produto-13,2023-8-17,38.18
4144,Cliente-331,Produto-66,2023-6-12,265.12
4145,Cliente-478,Produto-88,2023-5-21,164.97
4146,Cliente-95,Produto-71,2023-5-19,86.3
4147,Cliente-14,Produto-26,2023-6-19,114.19
4148,Cliente-403,Produto-60,2023-3-2,463.64
4149,Cliente-2,Produto-23,2023-3-27,273.92
4150,Cliente-500,Produto-14,2023-1-27,96.45
4151,Cliente-53,Produto-75,2023-3-23,15.91
4152,Cliente-305,Produto-71,2023-3-21,141.01
4153,Cliente-351,Produto-23,2023-10-21,341.46
4154,Cliente-379,Produto-29,2023-11-7,404.13
4155,Cliente-226,Produto-85,2023-3-3,384.25
4156,Cliente-85,Produto-91,2023-1-15,320.83
4157,Cliente-210,Produto-51,2023-8-5,145.86
4158,Cliente-333,Produto-68,2023-5-13,472.39
4159,Cliente-464,Produto-27,2023-8-22,126.07
4160,Cliente-357,Produto-2,2023-5-3,421.47
4161,Cliente-95,Produto-49,2023-6-8,486.69
4162,Cliente-451,Produto-4,2023-8-8,18.79
4163,Cliente-427,Produto-74,2023-6-6,56.12
4164,Cliente-317,Produto-58,2023-2-1,175.59
4165,Cliente-47,Produto-4,2023-3-7,132.41
4166,Cliente-91,Produto-29,2023-3-21,96.62
4167,Cliente-278,Produto-66,2023-8-18,403.01
4168,Cliente-276,Produto-85,2023-2-26,223.18
4169,Cliente-86,Produto-92,2023-8-21,22.11
4170,Cliente-319,Produto-97,2023-1-2,294.86
4171,Cliente-133,Produto-35,2023-1-1,284.26
4172,Cliente-93,Produto-61,2023-8-7,335.04
4173,Cliente-420,Produto-80,2023-6-17,468.33
4174,Cliente-280,Produto-51,2023-2-19,53.01
4175,Cliente-386,Produto-27,2023-10-9,107.75
4176,Cliente-251,Produto-19,2023-11-3,143.97
4177,Cliente-266,Produto-63,2023-5-20,60.83
4178,Cliente-386,Produto-66,2023-3-9,140.72
4179,Cliente-167,Produto-1,2023-3-17,142.09
4180,Cliente-382,Produto-71,2023-5-24,20.92
4181,Cliente-313,Produto-64,2023-3-26,479.31
4182,Cliente-85,Produto-27,2023-2-27,189.55
4183,Cliente-127,Produto-7,2023-10-28,392.55
4184,Cliente-159,Produto-33,2023-12-24,418.5
4185,Cliente-119,Produto-61,2023-2-21,369.94
4186,Cliente-207,Produto-69,2023-9-8,197.46
4187,Cliente-413,Produto-84,2023-4-5,210.95
4188,Cliente-41,Produto-46,2023-1-22,173.47
4189,Cliente-307,Produto-25,2023-7-28,276.9
4190,Cliente-315,Produto-29,2023-7-9,314.23
4191,Cliente-269,Produto-64,2023-9-11,160.22
4192,Cliente-378,Produto-51,2023-5-17,89.9
4193,Cliente-294,Produto-71,2023-2-11,104.52
4194,Cliente-334,Produto-87,2023-7-8,254.03
4195,Cliente-287,Produto-40,2023-4-11,225.11
4196,Cliente-19,Produto-26,2023-7-6,206.98
4197,Cliente-447,Produto-17,2023-1-25,422.15
4198,Cliente-141,Produto-70,2023-2-1,15.81
4199,Cliente-448,Produto-40,2023-8-17,399.41
4200,Cliente-271,Produto-84,2023-8-21,226.0
4201,Cliente-239,Produto-56,2023-6-21,131.15
4202,Cliente-5,Produto-29,2023-3-24,416.42
4203,Cliente-330,Produto-5,2023-6-20,107.7
4204,Cliente-408,Produto-17,2023-12-24,92.99
4205,Cliente-83,Produto-29,2023-4-19,360.41
4206,Cliente-461,Produto-17,2023-9-11,205.55
4207,Cliente-128,Produto-66,2023-8-15,70.9
4208,Cliente-310,Produto-86,2023-5-5,384.31
4209,Cliente-32,Produto-37,2023-1-13,322.71
4210,Cliente-308,Produto-68,2023-7-4,350.17
4211,Cliente-246,Produto-43,2023-9-16,251.37
4212,Cliente-11,Produto-78,2023-10-12,222.83
4213,Cliente-215,Produto-61,2023-7-22,88.03
4214,Cliente-320,Produto-61,2023-9-19,89.01
4215,Cliente-117,Produto-23,2023-7-7,82.72
4216,Cliente-209,Produto-85,2023-9-25,185.65
4217,Cliente-311,Produto-3,2023-4-25,286.7
4218,Cliente-290,Produto-87,2023-4-4,253.21
4219,Cliente-382,Produto-70,2023-12-25,286.23
4220,Cliente-54,Produto-14,2023-10-27,261.27
4221,Cliente-182,Produto-62,2023-1-6,145.47
4222,Cliente-209,Produto-83,2023-4-11,432.05
4223,Cliente-192,Produto-97,2023-8-2,129.84
4224,Cliente-64,Produto-36,2023-5-10,377.23
4225,Cliente-163,Produto-54,2023-4-3,262.45
4226,Cliente-461,Produto-26,2023-9-24,40.06
4227,Cliente-342,Produto-16,2023-7-10,260.25
4228,Cliente-150,Produto-13,2023-11-3,107.05
4229,Cliente-358,Produto-53,2023-6-6,257.59
4230,Cliente-444,Produto-97,2023-1-14,294.19
4231,Cliente-307,Produto-30,2023-6-16,117.98
4232,Cliente-83,Produto-19,2023-1-18,34.65
4233,Cliente-211,Produto-93,2023-5-13,78.06
4234,Cliente-115,Produto-86,2023-1-27,469.14
4235,Cliente-453,Produto-16,2023-9-20,96.17
4236,Cliente-111,Produto-39,2023-11-3,468.33
4237,Cliente-264,Produto-41,2023-5-3,17.25
4238,Cliente-138,Produto-90,2023-12-17,382.34
4239,Cliente-331,Produto-44,2023-8-7,440.63
4240,Cliente-70,Produto-44,2023-7-14,270.81
4241,Cliente-170,Produto-62,2023-10-7,484.11
4242,Cliente-474,Produto-39,2023-6-1,470.25
4243,Cliente-135,Produto-75,2023-1-23,434.63
4244,Cliente-372,Produto-10,2023-4-3,166.88
4245,Cliente-298,Produto-44,2023-9-22,376.21
4246,Cliente-299,Produto-49,2023-1-25,261.84
4247,Cliente-124,Produto-2,2023-10-7,283.01
4248,Cliente-80,Produto-58,2023-9-17,172.61
4249,Cliente-209,Produto-45,2023-2-26,202.89
4250,Cliente-21,Produto-25,2023-2-9,498.61
4251,Cliente-62,Produto-4,2023-5-25,33.33
4252,Cliente-250,Produto-51,2023-11-27,459.65
4253,Cliente-189,Produto-69,2023-12-10,264.77
4254,Cliente-465,Produto-62,2023-10-4,385.86
4255,Cliente-101,Produto-63,2023-4-11,28.05
4256,Cliente-489,Produto-31,2023-4-2,91.71
4257,Cliente-426,Produto-81,2023-2-23,254.28
4258,Cliente-335,Produto-55,2023-1-2,285.29
4259,Cliente-138,Produto-69,2023-8-19,84.31
4260,Cliente-87,Produto-21,2023-12-3,262.29
4261,Cliente-67,Produto-25,2023-8-6,299.33
4262,Cliente-343,Produto-39,2023-5-5,142.34
4263,Cliente-252,Produto-5,2023-5-5,59.5
4264,Cliente-4,Produto-19,2023-11-21,11.93
4265,Cliente-210,Produto-42,2023-5-17,285.97
4266,Cliente-81,Produto-11,2023-10-12,386.63
4267,Cliente-340,Produto-59,2023-3-3,233.56
4268,Cliente-422,Produto-41,2023-3-9,307.84
4269,Cliente-330,Produto-94,2023-6-7,254.01
4270,Cliente-182,Produto-36,2023-9-27,280.31
4271,Cliente-36,Produto-55,2023-7-9,71.52
4272,Cliente-103,Produto-69,2023-11-16,33.09
4273,Cliente-306,Produto-71,2023-6-2,38.61
4274,Cliente-332,Produto-100,2023-3-4,277.7
4275,Cliente-210,Produto-95,2023-7-13,29.52
4276,Cliente-80,Produto-60,2023-10-14,95.45
4277,Cliente-379,Produto-53,2023-5-19,154.73
4278,Cliente-195,Produto-55,2023-12-2,180.33
4279,Cliente-192,Produto-80,2023-5-12,274.12
4280,Cliente-132,Produto-2,2023-10-4,280.02
4281,Cliente-262,Produto-41,2023-10-20,127.63
4282,Cliente-126,Produto-19,2023-8-13,491.2
4283,Cliente-100,Produto-53,2023-12-23,50.12
4284,Cliente-399,Produto-37,2023-3-10,397.67
4285,Cliente-447,Produto-3,2023-9-16,114.32
4286,Cliente-37,Produto-69,2023-1-14,172.15
4287,Cliente-462,Produto-26,2023-8-8,438.66
4288,Cliente-84,Produto-75,2023-5-2,300.26
4289,Cliente-285,Produto-53,2023-11-11,101.29
4290,Cliente-253,Produto-96,2023-2-7,313.07
4291,Cliente-402,Produto-64,2023-3-26,394.69
4292,Cliente-42,Produto-76,2023-6-24,124.67
4293,Cliente-313,Produto-63,2023-7-18,390.45
4294,Cliente-303,Produto-79,2023-7-26,375.38
4295,Cliente-485,Produto-52,2023-9-17,208.15
4296,Cliente-324,Produto-3,2023-12-25,321.34
4297,Cliente-363,Produto-91,2023-12-10,372.65
4298,Cliente-323,Produto-95,2023-8-20,313.19
4299,Cliente-316,Produto-45,2023-9-10,189.08
4300,Cliente-107,Produto-35,2023-10-22,390.51
4301,Cliente-23,Produto-23,2023-8-26,53.23
4302,Cliente-468,Produto-77,2023-9-7,187.77
